Unnamed: 0,Timestamp,s1,s2,s1_clean,s2_clean,l_force_lbs,l_force_N,r_force_lbs,r_force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
180,1702049272.277719,-884236,-1097358,-884236,-1097358,121.23444730765232,581.2285837591972,133.4004245239875,639.555353621502,zMax,CMJ,double,both,2.558211088180542
181,1702049272.291775,-884415,-1096287,-884415,-1096287,121.25656138458008,581.3346042335698,133.26530856838275,638.9075735782596,zMax,CMJ,double,both,2.5722670555114746
182,1702049272.306006,-883658,-1095592,-883658,-1095592,121.16303984137166,580.8862383168097,133.17762827973166,638.48721211229,zMax,CMJ,double,both,2.586498022079468
183,1702049272.3201542,-881531,-1095504,-881531,-1095504,120.90026530715195,579.6264307805498,133.16652631512548,638.4339864878218,zMax,CMJ,double,both,2.6006462574005127
184,1702049272.33449,-881028,-1096035,-881028,-1096035,120.8381235155617,579.3285073246312,133.2335165788287,638.7551547445556,zMax,CMJ,double,both,2.6149821281433105
185,1702049272.3486972,-880702,-1096360,-880702,-1096360,120.79784871624078,579.1354197567795,133.27451815265837,638.9517266531026,zMax,CMJ,double,both,2.6291892528533936
186,1702049272.3628612,-881038,-1096870,-881038,-1096870,120.83935893885376,579.3344302561603,133.33885908389868,639.2601933403607,zMax,CMJ,double,both,2.643353223800659
187,1702049272.377296,-881162,-1097719,-881162,-1097719,120.8546781876752,579.4078746071224,133.4459678106106,639.7736996491496,zMax,CMJ,double,both,2.657788038253784
188,1702049272.3914518,-880739,-1098352,-880739,-1098352,120.80241978242135,579.1573346034374,133.52582626056187,640.156561243335,zMax,CMJ,double,both,2.6719439029693604
189,1702049272.405799,-880201,-1099132,-880201,-1099132,120.73595400930893,578.8386808871667,133.624230037753,640.6283338238476,zMax,CMJ,double,both,2.686290979385376
190,1702049272.41985,-879756,-1099894,-879756,-1099894,120.68097767281256,578.5751104341175,133.7203629585474,641.08921934481,zMax,CMJ,double,both,2.7003419399261475
191,1702049272.434183,-879517,-1101598,-879517,-1101598,120.65145105613249,578.4335523705697,133.93533736410345,642.1198609822377,zMax,CMJ,double,both,2.714674949645996
192,1702049272.448359,-879642,-1102232,-879642,-1102232,120.66689384728316,578.5075890146846,134.01532197274344,642.5033274130648,zMax,CMJ,double,both,2.728851079940796
193,1702049272.4626272,-879873,-1103416,-879873,-1103416,120.69543212532956,578.6444087330091,134.16469386017204,643.2194539968174,zMax,CMJ,double,both,2.743119239807129
194,1702049272.476955,-879688,-1105346,-879688,-1105346,120.6725767944266,578.534834499719,134.40818012937575,644.3867887152654,zMax,CMJ,double,both,2.7574470043182373
195,1702049272.491023,-879174,-1105425,-879174,-1105425,120.60907603721508,578.2303958191184,134.41814666578358,644.4345708099585,zMax,CMJ,double,both,2.771515130996704
196,1702049272.505512,-877843,-1105274,-877843,-1105274,120.4446411970428,577.4420536325824,134.39909670378887,644.3432404770642,zMax,CMJ,double,both,2.786004066467285
197,1702049272.519587,-876017,-1105007,-876017,-1105007,120.21905290391392,576.3605263353512,134.3654123339042,644.1817490937349,zMax,CMJ,double,both,2.800079107284546
198,1702049272.5337842,-872265,-1104633,-872265,-1104633,119.75552208473565,574.138242425597,134.31822898432796,643.9555401897455,zMax,CMJ,double,both,2.814276218414306
199,1702049272.548013,-871120,-1104534,-871120,-1104534,119.61406611779556,573.460066765504,134.305739274146,643.8956613622189,zMax,CMJ,double,both,2.828505039215088
200,1702049272.562282,-870806,-1104679,-870806,-1104679,119.57527382642508,573.2740867154873,134.32403228400844,643.9833626752628,zMax,CMJ,double,both,2.8427741527557373
201,1702049272.576688,-870686,-1104897,-870686,-1104897,119.56044874692046,573.2030115371371,134.35153487814648,644.1152170631498,zMax,CMJ,double,both,2.857180118560791
202,1702049272.590736,-870395,-1106841,-870395,-1106841,119.52449792912172,573.0306542296374,134.5967873689921,645.2910194945814,zMax,CMJ,double,both,2.871227979660034
203,1702049272.605158,-869878,-1108336,-869878,-1108336,119.46062654492256,572.7244386695779,134.78539460860844,646.1952502738974,zMax,CMJ,double,both,2.885649919509888
204,1702049272.619133,-869055,-1110017,-869055,-1110017,119.3589512079866,572.2369814047252,134.99746736432422,647.2119806685664,zMax,CMJ,double,both,2.899625062942505
205,1702049272.6334562,-868311,-1112790,-868311,-1112790,119.26703571505786,571.796315298953,135.3473054081076,648.8891926759533,zMax,CMJ,double,both,2.9139482975006104
206,1702049272.647611,-866885,-1113338,-866885,-1113338,119.0908643536111,570.9517052628897,135.41644036951882,649.2206431555957,zMax,CMJ,double,both,2.928102970123291
207,1702049272.661794,-866940,-1113419,-866940,-1113419,119.0976591817174,570.9842813863003,135.42665922330406,649.269634923572,zMax,CMJ,double,both,2.9422860145568848
208,1702049272.676098,-867211,-1113255,-867211,-1113255,119.13113915293202,571.1447928307415,135.40596919835616,649.1704417143359,zMax,CMJ,double,both,2.956590175628662
209,1702049272.6902468,-867499,-1113488,-867499,-1113488,119.16671934374315,571.3153732587823,135.4353641728248,649.3113686518479,zMax,CMJ,double,both,2.970738887786865
210,1702049272.7046652,-868400,-1113887,-868400,-1113887,119.27803098235712,571.8490293895628,135.48570148961872,649.5526984718795,zMax,CMJ,double,both,2.985157251358032
211,1702049272.718865,-868562,-1114114,-868562,-1114114,119.2980448396884,571.9449808803358,135.51433951195511,649.6899963895414,zMax,CMJ,double,both,2.999356985092163
212,1702049272.733163,-868528,-1112970,-868528,-1112970,119.2938444004954,571.9248429131366,135.3700139720748,648.9980632714562,zMax,CMJ,double,both,3.013655185699463
213,1702049272.747298,-865915,-1112177,-865915,-1112177,118.97102829428196,570.3771809045577,135.26997013193045,648.5184278146016,zMax,CMJ,double,both,3.027790069580078
214,1702049272.761612,-864136,-1111875,-864136,-1111875,118.75124649062572,569.3234913855138,135.23187020794106,648.3357671488134,zMax,CMJ,double,both,3.042104005813598
215,1702049272.7758489,-862865,-1111383,-862865,-1111383,118.59422419020576,568.570686788153,135.16980013309745,648.0381875211053,zMax,CMJ,double,both,3.0563409328460693
216,1702049272.790025,-862297,-1111472,-862297,-1111472,118.52405214721716,568.2342642772948,135.18102825639232,648.0920179822152,zMax,CMJ,double,both,3.070517063140869
217,1702049272.804422,-862778,-1112096,-862778,-1112096,118.58347600756493,568.519157283849,135.25975127814522,648.4694360466253,zMax,CMJ,double,both,3.084913969039917
218,1702049272.818539,-863460,-1112705,-863460,-1112705,118.66773187608293,568.9231012141402,135.33658191956755,648.8377815614103,zMax,CMJ,double,both,3.0990309715271
219,1702049272.832714,-863853,-1114392,-863853,-1114392,118.71628401146062,569.1558724232376,135.54941162741557,649.8581409759295,zMax,CMJ,double,both,3.113206148147583
220,1702049272.846966,-864233,-1115831,-864233,-1115831,118.76323009655864,569.380943821347,135.73095398046434,650.7285009033111,zMax,CMJ,double,both,3.127458095550537
221,1702049272.861654,-864092,-1117110,-864092,-1117110,118.74581062814067,569.2974304867853,135.89231094332007,651.5020869680236,zMax,CMJ,double,both,3.142146110534668
222,1702049272.875436,-864070,-1118321,-864070,-1118321,118.74309269689816,569.284400037421,136.04508911534376,652.2345441411018,zMax,CMJ,double,both,3.155928134918213
223,1702049272.8896918,-863827,-1119208,-863827,-1119208,118.71307191090128,569.1404728012617,136.15699187222648,652.7710342422744,zMax,CMJ,double,both,3.1701838970184326
224,1702049272.9040709,-863360,-1119075,-863360,-1119075,118.6553776431624,568.8638718988482,136.1402127666285,652.6905909689306,zMax,CMJ,double,both,3.184562921524048
225,1702049272.918159,-860994,-1119070,-860994,-1119070,118.36307649226264,567.4625062990405,136.139581973185,652.6875667857222,zMax,CMJ,double,both,3.198651075363159
226,1702049272.932501,-859940,-1119084,-859940,-1119084,118.23286287728024,566.8382293158633,136.14134819482686,652.6960344987057,zMax,CMJ,double,both,3.2129931449890137
227,1702049272.9466062,-859524,-1120832,-859665,-1120832,118.1988887367488,566.6753486988104,136.361873582686,653.7532889483676,zMax,CMJ,double,both,3.227098226547241
228,1702049272.959557,-101,-1121735,-859391,-1121735,118.16503813854656,566.5130603749104,136.47579487858803,654.2994564358072,zMax,CMJ,double,both,3.240049123764038
229,1702049272.974077,-858718,-1121752,-859116,-1121752,118.1310639980151,566.3501797578575,136.47793957629605,654.3097386587158,zMax,CMJ,double,both,3.2545690536499023
230,1702049272.988236,-858842,-1120958,-858842,-1120958,118.09721339981284,566.1878914339576,136.37776957746303,653.8294983652196,zMax,CMJ,double,both,3.268728017807007
231,1702049273.002618,-858920,-1120875,-858920,-1120875,118.10684970149084,566.2340902998852,136.36729840630036,653.7792969239598,zMax,CMJ,double,both,3.2831101417541504
232,1702049273.016775,-858960,-1120867,-858960,-1120867,118.11179139465906,566.2577820260021,136.36628913679073,653.7744582308264,zMax,CMJ,double,both,3.297266960144043
233,1702049273.031054,-857387,-1120783,-857387,-1120783,117.91745931081913,565.3261048964596,136.35569180693938,653.7236519529251,zMax,CMJ,double,both,3.311546087265014
234,1702049273.0451388,-856058,-1120827,-856058,-1120827,117.75327155530528,564.5389472962295,136.36124278924245,653.750264765159,zMax,CMJ,double,both,3.3256309032440186
235,1702049273.0597372,-855089,-1120921,-855089,-1120921,117.63355903830534,563.9650152310504,136.37310170598087,653.8071194094773,zMax,CMJ,double,both,3.3402292728424072
