Unnamed: 0,Timestamp,s1,s2,s1_clean,s2_clean,l_force_lbs,l_force_N,r_force_lbs,r_force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
92,1702052887.044611,-377290,-541410,-377290,-541410,57.15705373185694,274.0253626769214,59.070599010215176,283.19938241140204,zSophia,CMJ,double,both,1.3195719718933103
93,1702052887.058816,-377140,-541714,-377140,-541714,57.13904573630692,273.9390277945318,59.108428352594366,283.38074584055846,zSophia,CMJ,double,both,1.3337769508361816
94,1702052887.073204,-378801,-542197,-378801,-541921,57.33845427369752,274.8950427255267,59.13418714822757,283.50424001764856,zSophia,CMJ,double,both,1.3481650352478027
95,1702052887.086174,-379547,-101,-379547,-542128,57.42801403823297,275.32441487394465,59.15994594386077,283.62773419473865,zSophia,CMJ,double,both,1.3611350059509275
96,1702052887.10086,-380353,-542893,-380353,-542335,57.52477700098844,275.7883209753184,59.18570473949397,283.7512283718287,zSophia,CMJ,double,both,1.375820875167847
97,1702052887.115139,-380644,-542542,-380644,-542542,57.55971251235548,275.9558106471544,59.211463535127166,283.8747225489187,zSophia,CMJ,double,both,1.3901000022888184
98,1702052887.12951,-379770,-542149,-379770,-542149,57.45478592495068,275.452766065764,59.16255915501196,283.6402625895159,zSophia,CMJ,double,both,1.404470920562744
99,1702052887.1439092,-379679,-540488,-379679,-540488,57.443861074317,275.40038957044754,58.95586659681513,282.649326221658,zSophia,CMJ,double,both,1.418870210647583
100,1702052887.158093,-379892,-540253,-379892,-540253,57.46943242799803,275.5229851034409,58.926623519647,282.50912751819817,zSophia,CMJ,double,both,1.433053970336914
101,1702052887.17252,-380175,-540048,-380175,-540048,57.50340751293575,275.6858702482161,58.901113601266296,282.3868265215631,zSophia,CMJ,double,both,1.4474809169769287
102,1702052887.1868842,-380353,-539900,-380353,-539900,57.52477700098844,275.7883209753184,58.88269668458169,282.29853116789485,zSophia,CMJ,double,both,1.4618451595306396
103,1702052887.201322,-380572,-539759,-380572,-539759,57.55106867449148,275.9143699036074,58.86515083828081,282.214411945819,zSophia,CMJ,double,both,1.476283073425293
104,1702052887.215689,-381013,-539480,-381013,-539480,57.60401218140854,276.1681944578329,58.830432461557805,282.04796327234976,zSophia,CMJ,double,both,1.490649938583374
105,1702052887.230516,-381802,-538725,-381802,-538725,57.69873423800167,276.6223159392026,58.73648129874106,281.59753765059617,zSophia,CMJ,double,both,1.505476951599121
106,1702052887.244249,-382243,-537565,-382243,-537565,57.75167774491874,276.87614049342824,58.59213249229415,280.9054929867098,zSophia,CMJ,double,both,1.5192101001739502
107,1702052887.2585962,-382156,-537706,-382156,-537706,57.74123310749973,276.82606626164227,58.60967833859503,280.9896122087857,zSophia,CMJ,double,both,1.5335571765899658
108,1702052887.272841,-381780,-538238,-381780,-538238,57.696093065321,276.6096534897855,58.67587968775861,281.3069982098094,zSophia,CMJ,double,both,1.5478019714355469
109,1702052887.287262,-381804,-538879,-381804,-538879,57.698974344609006,276.6234670709678,58.75564484718316,281.6894125456293,zSophia,CMJ,double,both,1.562222957611084
110,1702052887.301738,-382082,-539003,-382082,-539003,57.73234916302838,276.78347438633,58.771075236837824,281.76338973383787,zSophia,CMJ,double,both,1.5766990184783936
111,1702052887.315955,-382486,-538760,-382486,-538760,57.78085069770978,277.01600300289954,58.74083665065972,281.61841830855826,zSophia,CMJ,double,both,1.5909159183502195
112,1702052887.3302689,-382915,-538446,-382915,-538446,57.83235356498285,277.262920766534,58.701762922018055,281.43108897712693,zSophia,CMJ,double,both,1.6052298545837402
113,1702052887.344554,-383018,-537845,-383018,-537845,57.84471905526053,277.3222040524415,58.626975307643406,281.0725382504065,zSophia,CMJ,double,both,1.6195149421691897
114,1702052887.3589818,-382740,-538756,-382740,-538756,57.81134423684116,277.16219673707934,58.74033889615473,281.6160319476483,zSophia,CMJ,double,both,1.6339428424835205
115,1702052887.373261,-382494,-539647,-382494,-539647,57.78181112413912,277.0206075299604,58.85121371214111,282.1475938403403,zSophia,CMJ,double,both,1.6482219696044922
116,1702052887.3875048,-382495,-540597,-382495,-540597,57.78193117744279,277.0211830958429,58.96943040707609,282.71435455645417,zSophia,CMJ,double,both,1.6624658107757568
117,1702052887.401941,-382272,-541035,-382272,-541035,57.75515929072508,276.8928319040236,59.023934525372425,282.975661076094,zSophia,CMJ,double,both,1.6769020557403564
118,1702052887.416328,-382003,-541117,-382003,-541117,57.72286495203871,276.7380046816048,59.03413849272471,283.024581474748,zSophia,CMJ,double,both,1.691288948059082
119,1702052887.430702,-382296,-541350,-382296,-541350,57.75804057001309,276.906645485206,59.06313269264034,283.1635869977528,zSophia,CMJ,double,both,1.705662965774536
120,1702052887.4449642,-381495,-539413,-381495,-539413,57.66187787377596,276.4456172132451,58.82209507359924,282.00799172710805,zSophia,CMJ,double,both,1.7199251651763916
121,1702052887.459323,-381040,-537716,-381040,-537716,57.60725362060755,276.18373473666315,58.610922724857495,280.9955781110605,zSophia,CMJ,double,both,1.7342839241027832
122,1702052887.4735732,-380752,-536214,-380752,-536214,57.5726782691515,276.017971762475,58.42401590823399,280.09949958937324,zSophia,CMJ,double,both,1.7485342025756836
